#nfr ene gross_mass volume density
# eV amu A3 g/cm3
772 -225391.5037308413 11530.079999999985 34770.90517779541 0.5506370393040552
773 -225388.7705378124 11530.079999999985 34770.90517779541 0.5506370393040552
774 -225389.52317747855 11530.079999999985 34770.90517779541 0.5506370393040552
775 -225386.20368797306 11530.079999999985 34770.90517779541 0.5506370393040552
776 -225392.06948272313 11530.079999999985 34770.90517779541 0.5506370393040552
777 -225392.77447525613 11530.079999999985 34770.90517779541 0.5506370393040552
778 -225389.1358506407 11530.079999999985 34770.90517779541 0.5506370393040552
779 -225388.4980974372 11530.079999999985 34770.90517779541 0.5506370393040552
780 -225357.51380078399 11530.079999999985 34770.90517779541 0.5506370393040552
781 -225361.97056286648 11530.079999999985 34770.90517779541 0.5506370393040552
782 -225357.08255477258 11530.079999999985 34770.90517779541 0.5506370393040552
783 -225361.42794066094 11530.079999999985 34770.90517779541 0.5506370393040552
784 -225359.0987550482 11530.079999999985 34770.90517779541 0.5506370393040552
785 -225360.53782908357 11530.079999999985 34770.90517779541 0.5506370393040552
786 -225364.2769181282 11530.079999999985 34770.90517779541 0.5506370393040552
787 -225363.574891636 11530.079999999985 34770.90517779541 0.5506370393040552
788 -225361.28899933494 11530.079999999985 34770.90517779541 0.5506370393040552
789 -225363.388738559 11530.079999999985 34770.90517779541 0.5506370393040552
790 -225362.23347925732 11530.079999999985 34770.90517779541 0.5506370393040552
791 -225359.46572777093 11530.079999999985 34770.90517779541 0.5506370393040552
792 -225362.47127954083 11530.079999999985 34770.90517779541 0.5506370393040552
793 -225357.3930638738 11530.079999999985 34770.90517779541 0.5506370393040552
794 -225359.38393035103 11530.079999999985 34770.90517779541 0.5506370393040552
795 -225362.924485139 11530.079999999985 34770.90517779541 0.5506370393040552
796 -225356.05385561718 11530.079999999985 34770.90517779541 0.5506370393040552
797 -225362.57465558813 11530.079999999985 34770.90517779541 0.5506370393040552
798 -225363.66849879647 11530.079999999985 34770.90517779541 0.5506370393040552
799 -225358.61665096038 11530.079999999985 34770.90517779541 0.5506370393040552
800 -278671.8546131462 13565.774999999798 34770.90517779541 0.6478548441871059
801 -278672.6937305903 13565.774999999798 34770.90517779541 0.6478548441871059
802 -278670.0411921031 13565.774999999798 34770.90517779541 0.6478548441871059
803 -278674.37550295825 13565.774999999798 34770.90517779541 0.6478548441871059
804 -278673.175263239 13565.774999999798 34770.90517779541 0.6478548441871059
805 -278675.3750859329 13565.774999999798 34770.90517779541 0.6478548441871059
806 -278672.99917837407 13565.774999999798 34770.90517779541 0.6478548441871059
807 -278673.18500491447 13565.774999999798 34770.90517779541 0.6478548441871059
808 -278671.7925984024 13565.774999999798 34770.90517779541 0.6478548441871059
809 -278673.6889597435 13565.774999999798 34770.90517779541 0.6478548441871059
810 -278671.89026005904 13565.774999999798 34770.90517779541 0.6478548441871059
811 -278674.40007483785 13565.774999999798 34770.90517779541 0.6478548441871059
812 -278673.30802758085 13565.774999999798 34770.90517779541 0.6478548441871059
813 -278671.79333310976 13565.774999999798 34770.90517779541 0.6478548441871059
814 -278670.7394906357 13565.774999999798 34770.90517779541 0.6478548441871059
815 -278671.63243219705 13565.774999999798 34770.90517779541 0.6478548441871059
816 -278671.88571575796 13565.774999999798 34770.90517779541 0.6478548441871059
817 -278674.60949364805 13565.774999999798 34770.90517779541 0.6478548441871059
818 -278673.47798988444 13565.774999999798 34770.90517779541 0.6478548441871059
819 -278676.9934013537 13565.774999999798 34770.90517779541 0.6478548441871059
820 -278641.6924540335 13565.774999999798 34770.90517779541 0.6478548441871059
821 -278638.9314237589 13565.774999999798 34770.90517779541 0.6478548441871059
822 -278640.4789623703 13565.774999999798 34770.90517779541 0.6478548441871059
823 -278641.1872746922 13565.774999999798 34770.90517779541 0.6478548441871059
824 -278639.80964396155 13565.774999999798 34770.90517779541 0.6478548441871059
825 -278641.77297251835 13565.774999999798 34770.90517779541 0.6478548441871059
826 -278642.4163040555 13565.774999999798 34770.90517779541 0.6478548441871059
827 -278638.99436368974 13565.774999999798 34770.90517779541 0.6478548441871059
828 -278640.93946061935 13565.774999999798 34770.90517779541 0.6478548441871059
829 -278643.6636466802 13565.774999999798 34770.90517779541 0.6478548441871059
830 -278643.8783717102 13565.774999999798 34770.90517779541 0.6478548441871059
831 -278642.4776929375 13565.774999999798 34770.90517779541 0.6478548441871059
832 -278642.7640383298 13565.774999999798 34770.90517779541 0.6478548441871059
833 -278643.23133942485 13565.774999999798 34770.90517779541 0.6478548441871059
834 -278640.13604451093 13565.774999999798 34770.90517779541 0.6478548441871059
835 -278643.3770563854 13565.774999999798 34770.90517779541 0.6478548441871059
836 -278642.3298262776 13565.774999999798 34770.90517779541 0.6478548441871059
837 -278641.8492188159 13565.774999999798 34770.90517779541 0.6478548441871059
838 -278640.93899802584 13565.774999999798 34770.90517779541 0.6478548441871059
839 -278641.50121242774 13565.774999999798 34770.90517779541 0.6478548441871059
840 -278614.6362294858 13565.774999999798 34770.90517779541 0.6478548441871059
841 -278612.09751621727 13565.774999999798 34770.90517779541 0.6478548441871059
842 -278614.24117461493 13565.774999999798 34770.90517779541 0.6478548441871059
843 -278608.928396819 13565.774999999798 34770.90517779541 0.6478548441871059
844 -278614.9050507469 13565.774999999798 34770.90517779541 0.6478548441871059
845 -278611.7251284292 13565.774999999798 34770.90517779541 0.6478548441871059
846 -278612.6004370137 13565.774999999798 34770.90517779541 0.6478548441871059
847 -278614.5590035784 13565.774999999798 34770.90517779541 0.6478548441871059
848 -278610.6777894758 13565.774999999798 34770.90517779541 0.6478548441871059
849 -278612.70242528047 13565.774999999798 34770.90517779541 0.6478548441871059
850 -278611.84045027394 13565.774999999798 34770.90517779541 0.6478548441871059
851 -278615.3918896155 13565.774999999798 34770.90517779541 0.6478548441871059
852 -278609.66215178475 13565.774999999798 34770.90517779541 0.6478548441871059
853 -278612.52024506556 13565.774999999798 34770.90517779541 0.6478548441871059
854 -278607.8645949784 13565.774999999798 34770.90517779541 0.6478548441871059
855 -278613.98911556625 13565.774999999798 34770.90517779541 0.6478548441871059
856 -278613.0287169843 13565.774999999798 34770.90517779541 0.6478548441871059
857 -278608.902736484 13565.774999999798 34770.90517779541 0.6478548441871059
858 -278612.8615302419 13565.774999999798 34770.90517779541 0.6478548441871059
859 -278613.6477759671 13565.774999999798 34770.90517779541 0.6478548441871059
860 -278573.5784417964 13565.774999999798 34770.90517779541 0.6478548441871059
861 -278575.6902356635 13565.774999999798 34770.90517779541 0.6478548441871059
862 -278575.6045742271 13565.774999999798 34770.90517779541 0.6478548441871059
863 -278576.1042024462 13565.774999999798 34770.90517779541 0.6478548441871059
864 -278571.20691527036 13565.774999999798 34770.90517779541 0.6478548441871059
865 -278574.8843161078 13565.774999999798 34770.90517779541 0.6478548441871059
866 -278571.71759131126 13565.774999999798 34770.90517779541 0.6478548441871059
867 -278571.5547856016 13565.774999999798 34770.90517779541 0.6478548441871059
868 -278577.08016593964 13565.774999999798 34770.90517779541 0.6478548441871059
869 -278575.2516970013 13565.774999999798 34770.90517779541 0.6478548441871059
870 -278577.1360581221 13565.774999999798 34770.90517779541 0.6478548441871059
871 -278572.7118136433 13565.774999999798 34770.90517779541 0.6478548441871059
872 -278574.6120662122 13565.774999999798 34770.90517779541 0.6478548441871059
873 -278573.37495506793 13565.774999999798 34770.90517779541 0.6478548441871059
874 -278576.2344905521 13565.774999999798 34770.90517779541 0.6478548441871059
875 -278577.69187784876 13565.774999999798 34770.90517779541 0.6478548441871059
876 -278572.29852714523 13565.774999999798 34770.90517779541 0.6478548441871059
877 -278574.0214431256 13565.774999999798 34770.90517779541 0.6478548441871059
878 -278573.79153414344 13565.774999999798 34770.90517779541 0.6478548441871059
879 -278572.13438807783 13565.774999999798 34770.90517779541 0.6478548441871059
880 -344154.9120245892 16069.859999999717 37932.018210219416 0.703485645738802
881 -344159.7379907279 16069.859999999717 37932.018210219416 0.703485645738802
882 -344153.744111994 16069.859999999717 37932.018210219416 0.703485645738802
883 -344155.1447091326 16069.859999999717 37932.018210219416 0.703485645738802
884 -344159.3133570828 16069.859999999717 37932.018210219416 0.703485645738802
885 -344156.4954278046 16069.859999999717 37932.018210219416 0.703485645738802
886 -344157.41234259505 16069.859999999717 37932.018210219416 0.703485645738802
887 -344157.7400492909 16069.859999999717 37932.018210219416 0.703485645738802
888 -344153.5266658256 16069.859999999717 37932.018210219416 0.703485645738802
889 -344155.39548924624 16069.859999999717 37932.018210219416 0.703485645738802
890 -344159.8045769842 16069.859999999717 37932.018210219416 0.703485645738802
891 -344161.1709966246 16069.859999999717 37932.018210219416 0.703485645738802
892 -344160.32276336703 16069.859999999717 37932.018210219416 0.703485645738802
893 -344154.2165288292 16069.859999999717 37932.018210219416 0.703485645738802
894 -344156.8492030061 16069.859999999717 37932.018210219416 0.703485645738802
895 -344162.55806970544 16069.859999999717 37932.018210219416 0.703485645738802
896 -344157.79194139986 16069.859999999717 37932.018210219416 0.703485645738802
897 -344157.2854559121 16069.859999999717 37932.018210219416 0.703485645738802
898 -344161.19298342284 16069.859999999717 37932.018210219416 0.703485645738802
899 -344157.079656216 16069.859999999717 37932.018210219416 0.703485645738802
900 -344116.6926291387 16069.859999999717 37932.018210219416 0.703485645738802
901 -344118.54839109513 16069.859999999717 37932.018210219416 0.703485645738802
902 -344119.2089474383 16069.859999999717 37932.018210219416 0.703485645738802
903 -344116.65875096584 16069.859999999717 37932.018210219416 0.703485645738802
904 -344118.99699796946 16069.859999999717 37932.018210219416 0.703485645738802
905 -344119.93051170406 16069.859999999717 37932.018210219416 0.703485645738802
906 -344119.03117546753 16069.859999999717 37932.018210219416 0.703485645738802
907 -344116.3321327254 16069.859999999717 37932.018210219416 0.703485645738802
908 -344116.876251557 16069.859999999717 37932.018210219416 0.703485645738802
909 -344119.13675563695 16069.859999999717 37932.018210219416 0.703485645738802
910 -344114.4839899565 16069.859999999717 37932.018210219416 0.703485645738802
911 -344119.6864528022 16069.859999999717 37932.018210219416 0.703485645738802
912 -344116.8558974419 16069.859999999717 37932.018210219416 0.703485645738802
913 -344120.07021494885 16069.859999999717 37932.018210219416 0.703485645738802
914 -344117.42069692526 16069.859999999717 37932.018210219416 0.703485645738802
915 -344116.63235592353 16069.859999999717 37932.018210219416 0.703485645738802
916 -344119.89687843365 16069.859999999717 37932.018210219416 0.703485645738802
917 -344122.1672330345 16069.859999999717 37932.018210219416 0.703485645738802
918 -344116.3845690621 16069.859999999717 37932.018210219416 0.703485645738802
919 -344117.0264856073 16069.859999999717 37932.018210219416 0.703485645738802
920 -344079.58090027963 16069.859999999717 37932.018210219416 0.703485645738802
921 -344083.0239566793 16069.859999999717 37932.018210219416 0.703485645738802
922 -344074.1371268818 16069.859999999717 37932.018210219416 0.703485645738802
923 -344076.70824890846 16069.859999999717 37932.018210219416 0.703485645738802
924 -344083.5321564842 16069.859999999717 37932.018210219416 0.703485645738802
925 -344080.86775383365 16069.859999999717 37932.018210219416 0.703485645738802
926 -344082.5476486162 16069.859999999717 37932.018210219416 0.703485645738802
927 -344075.65310028795 16069.859999999717 37932.018210219416 0.703485645738802
928 -344081.81536306517 16069.859999999717 37932.018210219416 0.703485645738802
929 -344079.76332539704 16069.859999999717 37932.018210219416 0.703485645738802
930 -344079.8050948712 16069.859999999717 37932.018210219416 0.703485645738802
931 -344079.53673620365 16069.859999999717 37932.018210219416 0.703485645738802
932 -344081.59911419766 16069.859999999717 37932.018210219416 0.703485645738802
933 -344084.8725076189 16069.859999999717 37932.018210219416 0.703485645738802
934 -344079.3279704667 16069.859999999717 37932.018210219416 0.703485645738802
935 -344081.00840947684 16069.859999999717 37932.018210219416 0.703485645738802
936 -344083.2380286361 16069.859999999717 37932.018210219416 0.703485645738802
937 -344079.4577143449 16069.859999999717 37932.018210219416 0.703485645738802
938 -344081.05880495976 16069.859999999717 37932.018210219416 0.703485645738802
939 -344080.7963511625 16069.859999999717 37932.018210219416 0.703485645738802
940 -344031.44396223396 16069.859999999717 37932.018210219416 0.703485645738802
941 -344033.618206227 16069.859999999717 37932.018210219416 0.703485645738802
942 -344033.73657574685 16069.859999999717 37932.018210219416 0.703485645738802
943 -344031.31824564055 16069.859999999717 37932.018210219416 0.703485645738802
944 -344025.8805948041 16069.859999999717 37932.018210219416 0.703485645738802
945 -344030.15166640317 16069.859999999717 37932.018210219416 0.703485645738802
946 -344030.20861982956 16069.859999999717 37932.018210219416 0.703485645738802
947 -344030.891244605 16069.859999999717 37932.018210219416 0.703485645738802
948 -344031.6434216777 16069.859999999717 37932.018210219416 0.703485645738802
949 -344029.89000173594 16069.859999999717 37932.018210219416 0.703485645738802
950 -344033.8157880852 16069.859999999717 37932.018210219416 0.703485645738802
951 -344031.5823865436 16069.859999999717 37932.018210219416 0.703485645738802
952 -344034.4053227165 16069.859999999717 37932.018210219416 0.703485645738802
953 -344033.33463639586 16069.859999999717 37932.018210219416 0.703485645738802
954 -344029.80186406366 16069.859999999717 37932.018210219416 0.703485645738802
955 -344028.2468423217 16069.859999999717 37932.018210219416 0.703485645738802
956 -344032.9185743366 16069.859999999717 37932.018210219416 0.703485645738802
957 -344029.0269382741 16069.859999999717 37932.018210219416 0.703485645738802
958 -344029.3373385298 16069.859999999717 37932.018210219416 0.703485645738802
959 -344028.6809455284 16069.859999999717 37932.018210219416 0.703485645738802
960 -30151.69639005129 1152.9600000000034 1912.9966855902599 1.0008042024580963
961 -30150.972839354494 1152.9600000000034 1912.9966855902599 1.0008042024580963
962 -30151.13208037283 1152.9600000000034 1912.9966855902599 1.0008042024580963
963 -30149.881608439002 1152.9600000000034 1912.9966855902599 1.0008042024580963
964 -30150.35612055072 1152.9600000000034 1912.9966855902599 1.0008042024580963
965 -30150.204117760488 1152.9600000000034 1912.9966855902599 1.0008042024580963
966 -30150.678357758377 1152.9600000000034 1912.9966855902599 1.0008042024580963
967 -30151.25074921784 1152.9600000000034 1912.9966855902599 1.0008042024580963
968 -30150.857544721082 1152.9600000000034 1912.9966855902599 1.0008042024580963
969 -30151.130828649173 1152.9600000000034 1912.9966855902599 1.0008042024580963
970 -30150.950879767715 1152.9600000000034 1912.9966855902599 1.0008042024580963
971 -30150.85969442041 1152.9600000000034 1912.9966855902599 1.0008042024580963
972 -30150.273016984418 1152.9600000000034 1912.9966855902599 1.0008042024580963
973 -30151.81475957107 1152.9600000000034 1912.9966855902599 1.0008042024580963
974 -30151.295348675987 1152.9600000000034 1912.9966855902599 1.0008042024580963
975 -30151.382778852323 1152.9600000000034 1912.9966855902599 1.0008042024580963
976 -30150.892456926573 1152.9600000000034 1912.9966855902599 1.0008042024580963
977 -30151.701233677613 1152.9600000000034 1912.9966855902599 1.0008042024580963
978 -30150.666493595014 1152.9600000000034 1912.9966855902599 1.0008042024580963
979 -30150.535008188206 1152.9600000000034 1912.9966855902599 1.0008042024580963
980 -30146.72897913931 1152.9600000000034 1912.9966855902599 1.0008042024580963
981 -30145.56248153606 1152.9600000000034 1912.9966855902599 1.0008042024580963
982 -30146.552377258067 1152.9600000000034 1912.9966855902599 1.0008042024580963
983 -30146.482852172307 1152.9600000000034 1912.9966855902599 1.0008042024580963
984 -30145.92814811235 1152.9600000000034 1912.9966855902599 1.0008042024580963
985 -30145.62860519884 1152.9600000000034 1912.9966855902599 1.0008042024580963
986 -30145.832010293176 1152.9600000000034 1912.9966855902599 1.0008042024580963
987 -30145.295891608395 1152.9600000000034 1912.9966855902599 1.0008042024580963
988 -30146.841144463568 1152.9600000000034 1912.9966855902599 1.0008042024580963
989 -30147.164878297335 1152.9600000000034 1912.9966855902599 1.0008042024580963
990 -30146.717305455626 1152.9600000000034 1912.9966855902599 1.0008042024580963
991 -30146.854260350592 1152.9600000000034 1912.9966855902599 1.0008042024580963
992 -30147.64222039298 1152.9600000000034 1912.9966855902599 1.0008042024580963
993 -30146.926724265806 1152.9600000000034 1912.9966855902599 1.0008042024580963
994 -30146.71613536612 1152.9600000000034 1912.9966855902599 1.0008042024580963
995 -30145.89835164702 1152.9600000000034 1912.9966855902599 1.0008042024580963
996 -30144.377534614556 1152.9600000000034 1912.9966855902599 1.0008042024580963
997 -30146.149485508653 1152.9600000000034 1912.9966855902599 1.0008042024580963
998 -30146.768109109296 1152.9600000000034 1912.9966855902599 1.0008042024580963
999 -30146.749169986128 1152.9600000000034 1912.9966855902599 1.0008042024580963
1000 -30142.851737898847 1152.9600000000034 1912.9966855902599 1.0008042024580963
1001 -30141.425915807427 1152.9600000000034 1912.9966855902599 1.0008042024580963
1002 -30142.438260921113 1152.9600000000034 1912.9966855902599 1.0008042024580963
1003 -30143.985336939008 1152.9600000000034 1912.9966855902599 1.0008042024580963
1004 -30143.54777788656 1152.9600000000034 1912.9966855902599 1.0008042024580963
1005 -30143.523532543546 1152.9600000000034 1912.9966855902599 1.0008042024580963
1006 -30142.551569123505 1152.9600000000034 1912.9966855902599 1.0008042024580963
1007 -30141.464229435896 1152.9600000000034 1912.9966855902599 1.0008042024580963
1008 -30142.091424622457 1152.9600000000034 1912.9966855902599 1.0008042024580963
1009 -30142.687000180962 1152.9600000000034 1912.9966855902599 1.0008042024580963
1010 -30141.462270216263 1152.9600000000034 1912.9966855902599 1.0008042024580963
1011 -30143.597411450715 1152.9600000000034 1912.9966855902599 1.0008042024580963
1012 -30141.997980730288 1152.9600000000034 1912.9966855902599 1.0008042024580963
1013 -30142.705639978907 1152.9600000000034 1912.9966855902599 1.0008042024580963
1014 -30141.394894829828 1152.9600000000034 1912.9966855902599 1.0008042024580963
1015 -30142.080159109537 1152.9600000000034 1912.9966855902599 1.0008042024580963
1016 -30142.671734594624 1152.9600000000034 1912.9966855902599 1.0008042024580963
1017 -30141.138998976025 1152.9600000000034 1912.9966855902599 1.0008042024580963
1018 -30142.320027458252 1152.9600000000034 1912.9966855902599 1.0008042024580963
1019 -30142.3297147109 1152.9600000000034 1912.9966855902599 1.0008042024580963
1020 -30136.889070622234 1152.9600000000034 1912.9966855902599 1.0008042024580963
1021 -30139.495975618647 1152.9600000000034 1912.9966855902599 1.0008042024580963
1022 -30139.288325548423 1152.9600000000034 1912.9966855902599 1.0008042024580963
1023 -30138.53612126442 1152.9600000000034 1912.9966855902599 1.0008042024580963
1024 -30138.096249244347 1152.9600000000034 1912.9966855902599 1.0008042024580963
1025 -30138.54069277691 1152.9600000000034 1912.9966855902599 1.0008042024580963
1026 -30137.82457078791 1152.9600000000034 1912.9966855902599 1.0008042024580963
1027 -30137.570525308205 1152.9600000000034 1912.9966855902599 1.0008042024580963
1028 -30137.02597109443 1152.9600000000034 1912.9966855902599 1.0008042024580963
1029 -30139.255345351183 1152.9600000000034 1912.9966855902599 1.0008042024580963
1030 -30139.43322616747 1152.9600000000034 1912.9966855902599 1.0008042024580963
1031 -30137.405733167558 1152.9600000000034 1912.9966855902599 1.0008042024580963
1032 -30138.137991507185 1152.9600000000034 1912.9966855902599 1.0008042024580963
1033 -30137.84911545615 1152.9600000000034 1912.9966855902599 1.0008042024580963
1034 -30138.50613431941 1152.9600000000034 1912.9966855902599 1.0008042024580963
1035 -30136.612031523175 1152.9600000000034 1912.9966855902599 1.0008042024580963
1036 -30139.584820786946 1152.9600000000034 1912.9966855902599 1.0008042024580963
1037 -30137.608730091146 1152.9600000000034 1912.9966855902599 1.0008042024580963
1038 -30139.690591436007 1152.9600000000034 1912.9966855902599 1.0008042024580963
1039 -30137.95654599962 1152.9600000000034 1912.9966855902599 1.0008042024580963
1040 -296442.2593183167 12790.889999999674 31649.62989997221 0.6710907081286717
1041 -296445.10712569434 12790.889999999674 31649.62989997221 0.6710907081286717
1042 -296445.7996282022 12790.889999999674 31649.62989997221 0.6710907081286717
1043 -296443.5981456139 12790.889999999674 31649.62989997221 0.6710907081286717
1044 -296441.83215401287 12790.889999999674 31649.62989997221 0.6710907081286717
1045 -296442.1592620582 12790.889999999674 31649.62989997221 0.6710907081286717
1046 -296443.3782232095 12790.889999999674 31649.62989997221 0.6710907081286717
1047 -296445.6144275237 12790.889999999674 31649.62989997221 0.6710907081286717
1048 -296442.11338366504 12790.889999999674 31649.62989997221 0.6710907081286717
1049 -296442.3874023005 12790.889999999674 31649.62989997221 0.6710907081286717
1050 -296442.31970037747 12790.889999999674 31649.62989997221 0.6710907081286717
1051 -296440.11911576486 12790.889999999674 31649.62989997221 0.6710907081286717
1052 -296443.91368882114 12790.889999999674 31649.62989997221 0.6710907081286717
1053 -296443.1647771146 12790.889999999674 31649.62989997221 0.6710907081286717
1054 -296441.8731343569 12790.889999999674 31649.62989997221 0.6710907081286717
1055 -296439.2954271754 12790.889999999674 31649.62989997221 0.6710907081286717
1056 -296440.8632110564 12790.889999999674 31649.62989997221 0.6710907081286717
1057 -296440.45316271303 12790.889999999674 31649.62989997221 0.6710907081286717
1058 -296440.4027400188 12790.889999999674 31649.62989997221 0.6710907081286717
1059 -296439.83448468964 12790.889999999674 31649.62989997221 0.6710907081286717
1060 -296409.72911573504 12790.889999999674 31649.62989997221 0.6710907081286717
1061 -296402.9158478104 12790.889999999674 31649.62989997221 0.6710907081286717
1062 -296405.718919673 12790.889999999674 31649.62989997221 0.6710907081286717
1063 -296402.27499250916 12790.889999999674 31649.62989997221 0.6710907081286717
1064 -296402.21180767583 12790.889999999674 31649.62989997221 0.6710907081286717
1065 -296403.13696751563 12790.889999999674 31649.62989997221 0.6710907081286717
1066 -296402.7676001911 12790.889999999674 31649.62989997221 0.6710907081286717
1067 -296407.52834064275 12790.889999999674 31649.62989997221 0.6710907081286717
1068 -296406.40935411566 12790.889999999674 31649.62989997221 0.6710907081286717
1069 -296407.57840958907 12790.889999999674 31649.62989997221 0.6710907081286717
1070 -296405.08100320125 12790.889999999674 31649.62989997221 0.6710907081286717
1071 -296409.30938013905 12790.889999999674 31649.62989997221 0.6710907081286717
1072 -296404.60110323556 12790.889999999674 31649.62989997221 0.6710907081286717
1073 -296407.2747305452 12790.889999999674 31649.62989997221 0.6710907081286717
1074 -296405.07743850996 12790.889999999674 31649.62989997221 0.6710907081286717
1075 -296409.21580018994 12790.889999999674 31649.62989997221 0.6710907081286717
1076 -296403.52149158093 12790.889999999674 31649.62989997221 0.6710907081286717
1077 -296407.1345102842 12790.889999999674 31649.62989997221 0.6710907081286717
1078 -296408.25883024244 12790.889999999674 31649.62989997221 0.6710907081286717
1079 -296406.1657578074 12790.889999999674 31649.62989997221 0.6710907081286717
1080 -296372.3724299984 12790.889999999674 31649.62989997221 0.6710907081286717
1081 -296370.3418893235 12790.889999999674 31649.62989997221 0.6710907081286717
1082 -296369.1476088974 12790.889999999674 31649.62989997221 0.6710907081286717
1083 -296371.5645240117 12790.889999999674 31649.62989997221 0.6710907081286717
1084 -296374.16783710546 12790.889999999674 31649.62989997221 0.6710907081286717
1085 -296369.3766743267 12790.889999999674 31649.62989997221 0.6710907081286717
1086 -296373.36398561485 12790.889999999674 31649.62989997221 0.6710907081286717
1087 -296370.5383283036 12790.889999999674 31649.62989997221 0.6710907081286717
1088 -296375.193216472 12790.889999999674 31649.62989997221 0.6710907081286717
1089 -296369.45787309617 12790.889999999674 31649.62989997221 0.6710907081286717
1090 -296375.91314805474 12790.889999999674 31649.62989997221 0.6710907081286717
1091 -296373.13848487684 12790.889999999674 31649.62989997221 0.6710907081286717
1092 -296374.1375780466 12790.889999999674 31649.62989997221 0.6710907081286717
1093 -296372.4882416481 12790.889999999674 31649.62989997221 0.6710907081286717
1094 -296363.3159372226 12790.889999999674 31649.62989997221 0.6710907081286717
1095 -296370.579825664 12790.889999999674 31649.62989997221 0.6710907081286717
1096 -296369.53602419054 12790.889999999674 31649.62989997221 0.6710907081286717
1097 -296368.41652064724 12790.889999999674 31649.62989997221 0.6710907081286717
1098 -296369.0027627011 12790.889999999674 31649.62989997221 0.6710907081286717
1099 -296372.2806732121 12790.889999999674 31649.62989997221 0.6710907081286717
1100 -296325.3189132011 12790.889999999674 31649.62989997221 0.6710907081286717
1101 -296329.4006479913 12790.889999999674 31649.62989997221 0.6710907081286717
1102 -296327.7139775742 12790.889999999674 31649.62989997221 0.6710907081286717
1103 -296333.3618635623 12790.889999999674 31649.62989997221 0.6710907081286717
1104 -296332.4331390312 12790.889999999674 31649.62989997221 0.6710907081286717
1105 -296329.9792436462 12790.889999999674 31649.62989997221 0.6710907081286717
1106 -296322.6182649873 12790.889999999674 31649.62989997221 0.6710907081286717
1107 -296327.6071456811 12790.889999999674 31649.62989997221 0.6710907081286717
1108 -296326.46462130704 12790.889999999674 31649.62989997221 0.6710907081286717
1109 -296326.44941014354 12790.889999999674 31649.62989997221 0.6710907081286717
1110 -296325.06568406295 12790.889999999674 31649.62989997221 0.6710907081286717
1111 -296330.87574989884 12790.889999999674 31649.62989997221 0.6710907081286717
1112 -296329.13784044597 12790.889999999674 31649.62989997221 0.6710907081286717
1113 -296332.81564945413 12790.889999999674 31649.62989997221 0.6710907081286717
1114 -296328.82308636885 12790.889999999674 31649.62989997221 0.6710907081286717
1115 -296321.2459676879 12790.889999999674 31649.62989997221 0.6710907081286717
1116 -296326.1905482488 12790.889999999674 31649.62989997221 0.6710907081286717
1117 -296334.2506417819 12790.889999999674 31649.62989997221 0.6710907081286717
1118 -296325.32606979506 12790.889999999674 31649.62989997221 0.6710907081286717
1119 -296329.87379953376 12790.889999999674 31649.62989997221 0.6710907081286717
1120 -131204.86217142915 7927.080000000041 34770.90517779541 0.37857012800660683
1121 -131203.64405383074 7927.080000000041 34770.90517779541 0.37857012800660683
1122 -131203.85004400654 7927.080000000041 34770.90517779541 0.37857012800660683
1123 -131206.07715971844 7927.080000000041 34770.90517779541 0.37857012800660683
1124 -131205.25328064937 7927.080000000041 34770.90517779541 0.37857012800660683
1125 -131203.8553502264 7927.080000000041 34770.90517779541 0.37857012800660683
1126 -131207.7102509207 7927.080000000041 34770.90517779541 0.37857012800660683
1127 -131206.095418557 7927.080000000041 34770.90517779541 0.37857012800660683
1128 -131204.9991535355 7927.080000000041 34770.90517779541 0.37857012800660683
1129 -131205.7255342162 7927.080000000041 34770.90517779541 0.37857012800660683
1130 -131204.09467434743 7927.080000000041 34770.90517779541 0.37857012800660683
1131 -131204.2725551637 7927.080000000041 34770.90517779541 0.37857012800660683
1132 -131205.48713528225 7927.080000000041 34770.90517779541 0.37857012800660683
1133 -131205.54710917224 7927.080000000041 34770.90517779541 0.37857012800660683
1134 -131207.47245063717 7927.080000000041 34770.90517779541 0.37857012800660683
1135 -131207.1833024723 7927.080000000041 34770.90517779541 0.37857012800660683
1136 -131207.9924329713 7927.080000000041 34770.90517779541 0.37857012800660683
1137 -131206.5876997024 7927.080000000041 34770.90517779541 0.37857012800660683
1138 -131206.7191851092 7927.080000000041 34770.90517779541 0.37857012800660683
1139 -131205.06242000297 7927.080000000041 34770.90517779541 0.37857012800660683
1140 -157579.3675929627 8935.920000000016 34770.90517779541 0.4267488631698919
1141 -157580.93156724997 8935.920000000016 34770.90517779541 0.4267488631698919
1142 -157581.10308060242 8935.920000000016 34770.90517779541 0.4267488631698919
1143 -157581.57508926684 8935.920000000016 34770.90517779541 0.4267488631698919
1144 -157577.23762189117 8935.920000000016 34770.90517779541 0.4267488631698919
1145 -157581.74782713156 8935.920000000016 34770.90517779541 0.4267488631698919
1146 -157578.0547253257 8935.920000000016 34770.90517779541 0.4267488631698919
1147 -157583.13291378133 8935.920000000016 34770.90517779541 0.4267488631698919
1148 -157580.48766794507 8935.920000000016 34770.90517779541 0.4267488631698919
1149 -157580.62813310855 8935.920000000016 34770.90517779541 0.4267488631698919
1150 -157581.71865652807 8935.920000000016 34770.90517779541 0.4267488631698919
1151 -157581.86962528573 8935.920000000016 34770.90517779541 0.4267488631698919
1152 -157583.71755036354 8935.920000000016 34770.90517779541 0.4267488631698919
1153 -157579.7320350267 8935.920000000016 34770.90517779541 0.4267488631698919
